subject_num overall_main_dp corrected_NN_HR corrected_NI_HR corrected_IN_HR corrected_II_HR corrected_WN_CRR corrected_WI_CRR main_dp_II main_dp_IN main_dp_NI main_dp_NN typed_correct_dp_II typed_correct_dp_IN typed_correct_dp_NI typed_correct_dp_NN Overall_list_Accuracy n_Accuracy i_Accuracy main_list_Accuracy main_n_Accuracy main_i_Accuracy main_Initiation main_Submission main_n_initiation main_n_submission main_i_initiation main_i_submission RT median_diff_RT median_inverted_RT median_normal_RT II_RT IN_RT NI_RT NN_RT WI_RT WN_RT main_RT main_II_RT main_IN_RT main_NI_RT main_NN_RT main_WI_RT main_WN_RT miss_II_RT miss_IN_RT miss_NI_RT miss_NN_RT FA_WN_RT FA_WI_RT total_time_taken diff_dp_old_new diff_submission diff_dp_old_new_1 diff_dp_old_new_2 dp_rII dp_eII dp_rIN dp_eIN dp_rNI dp_eNI dp_rNN dp_eNN production production_rt id
74 1.39181962578136 0.646341463414634 0.646341463414634 0.719512195121951 0.817073170731707 0.808641975308642 0.783950617283951 1.68987263176148 1.45429582598775 1.16106705839743 1.24836458969082 2.57745377846938 1.59882346034146 1.96868058825857 1.31920591103686 0.954545454545455 0.988636363636364 0.920454545454545 0.95625 0.9875 0.925 0.797000000000025 1.41200000000003 0.663999999999987 1.24900000000002 1.00450000000001 1.80000000000007 1.14599999999996 -0.0779999999999745 1.03499999999997 1.11299999999994 1.17700000000002 0.879000000000133 1.32899999999995 1.07999999999993 1.46100000000001 0.920999999999935 1.14649999999995 1.22699999999986 0.879000000000019 1.33699999999999 1.04600000000005 1.46100000000001 0.913000000000011 1.6110000000001 1.3130000000001 1.47899999999993 0.962500000000034 1.28399999999988 1.66199999999981 -100.464 0.276519569163153 0.551000000000045 0.294438037061821 0 1.22693995881216 2.77297993563491 0.70910391088962 1.76921691546164 0.830496191735805 2.0904193887046 0.70910391088962 1.22693995881216 0.092592593 12.255 KBPRKWR
75 0.834152554945265 0.597560975609756 0.548780487804878 0.719512195121951 0.695121951219512 0.672839506172839 0.685185185185185 0.992669857501142 1.0291605250154 0.604829058726726 0.694806509221926 1.17404565490925 0.019042336650105 0.66113508167841 -0.329466196618708 0.863636363636364 0.909090909090909 0.818181818181818 0.86875 0.9 0.8375 1.59860000000003 2.64859999999999 1.24039999999997 2.26505 2.01520000000005 3.06529999999998 1.18129999999996 -0.066150000000107 1.03189999999995 1.09805000000006 1.18145000000004 0.931900000000041 1.315 1.03185000000002 1.73160000000007 1.06515000000002 1.16514999999998 1.18145000000004 0.931900000000041 1.36505 1.02355 1.68159999999989 1.05685000000005 1.34010000000001 1.11549999999988 1.50655 1.0985 1.16520000000008 1.49919999999997 -73.5863 0.400748666718787 0.800249999999977 1.42912276870575 -0.0230602329000131 0.119648113039842 1.55687736395148 0.648322503863078 1.07385475480588 -0.241040393886027 1.08665636853133 0.40186426010235 0.648322503863078 17.20407712 23.5628 KTHZPHR
76 1.62459679603727 0.914634146341463 0.841463414634146 0.865853658536585 0.841463414634146 0.722222222222222 0.648148148148148 1.38081618738295 1.69645867838769 1.38081618738295 1.95931227736058 1.7878355001567 1.66517852041129 1.58994634346909 1.94576754318503 0.960227272727273 0.988636363636364 0.931818181818182 0.96875 0.9875 0.95 1.19969999999989 1.93200000000002 0.914700000000039 1.54269999999997 1.86149999999998 2.67175000000009 0.879950000000008 -0.0815999999998667 0.775700000000029 0.857299999999896 0.906950000000052 0.698149999999941 0.991300000000024 0.742000000000075 1.06179999999989 0.83624999999995 0.879950000000008 0.887699999999995 0.698699999999917 0.974350000000015 0.742000000000075 1.06269999999984 0.850149999999985 1.31285000000003 0.953200000000152 1.47485000000006 1.44789999999989 0.805099999999925 1.17704999999989 -341.1534 -0.32631757740251 1.12905000000012 -0.366493998291157 -1.02560667083086 0.791638607743375 2.77297993563491 1.38109440559315 2.43265535878722 1.17976111761186 2.38485742576643 1.76921691546164 2.43265535878722 0.38377193 19.0625 KTPKDBT
77 1.64810435155759 0.74390243902439 0.646341463414634 0.817073170731707 0.939024390243902 0.895061728395062 0.697530864197531 2.06394742461502 2.15817232777328 0.892773923451304 1.90932848940814 3.08737372664396 2.44571385229774 1.9826331158752 2.18704021101657 0.857954545454545 0.863636363636364 0.852272727272727 0.85625 0.8625 0.85 1.12699999999995 1.77499999999986 0.993000000000052 1.55799999999999 1.39949999999999 2.006 0.97399999999999 0.0559999999999263 0.945999999999913 0.889999999999986 0.967999999999961 0.870999999999981 1.02000000000004 0.783000000000058 1.28149999999999 0.91500000000002 0.975999999999999 0.987500000000011 0.871000000000095 1.05349999999999 0.763500000000079 1.30600000000004 0.932999999999993 1.55399999999997 1.20499999999998 1.65900000000005 0.947999999999865 1.339 1.41399999999999 -75.764 -0.0652307951090303 0.448000000000008 0.377552457641712 0.0581851047291619 1.76921691546164 3.57397121467033 1.08665636853133 1.74744993974803 0.589455797849778 2.38485742576643 0.70910391088962 1.74744993974803 13.14814815 9.654 KBDWHTZ
78 2.10859051934283 0.792682926829268 0.817073170731707 0.890243902439024 0.914634146341463 0.882716049382716 0.808641975308642 2.2427592989661 2.41650045037595 1.77717016305487 2.00443990299561 2.93555449810031 2.80655844051157 2.57745377846938 2.37235850169604 0.965909090909091 0.965909090909091 0.965909090909091 0.9625 0.9625 0.9625 1.08115000000004 1.80714999999998 0.932999999999993 1.61479999999995 1.41509999999994 2.13060000000007 0.931750000000079 -0.00129999999990105 0.914099999999962 0.915399999999863 1.01479999999992 0.782000000000039 1.08130000000006 0.756249999999966 1.23099999999999 0.849000000000046 0.939250000000015 0.982500000000073 0.797800000000109 1.11419999999998 0.790400000000034 1.19779999999992 0.849000000000046 1.13110000000006 0.890650000000051 1.79819999999995 1.04865000000007 0.798000000000002 1.82999999999993 -272.613 0.136283499828299 0.515800000000127 -0.837547872187251 0.131318228292664 1.76921691546164 3.05845261070857 1.75906017384508 3.57397121467033 1.76921691546164 2.23070297898543 1.60490572706408 2.56064038412475 0.087698784 14.0303 KTRFHBH
79 0.472371034973443 0.548780487804878 0.524390243902439 0.548780487804878 0.646341463414634 0.623456790123457 0.611111111111111 0.657677917298027 0.437153135727688 0.343391558101059 0.437153135727688 1.33352792290227 0.628631883352876 0.967421566101701 0.700268710148935 0.835227272727273 0.852272727272727 0.818181818181818 0.825 0.8375 0.8125 1.0163 1.57339999999996 0.849100000000021 1.34870000000001 1.33170000000001 1.83219999999983 0.865300000000047 0.000600000000019918 0.832299999999975 0.831699999999955 0.849350000000015 0.873350000000016 0.931299999999993 0.798550000000034 0.964799999999983 0.831500000000005 0.848349999999982 0.832299999999975 0.823399999999936 0.882100000000037 0.798550000000034 0.949000000000069 0.806999999999903 0.831750000000056 0.756799999999942 0.899099999999862 0.764949999999999 0.799350000000004 0.848099999999931 -74.7206 0.124824870431022 0.483499999999822 0.140283590280823 -1.08881384694789 -0.282216147062508 1.38109440559315 0.282216147062508 0.830496191735805 -0.162568034022666 0.589455797849778 0.162568034022666 0.955562154650348 0.826185671 21.0648 KTKTZZR
80 0.848440522074171 0.670731707317073 0.817073170731707 0.646341463414634 0.963414634146341 0.746913580246914 0.314814814814815 1.30951607254059 1.04027049816261 0.422019128761645 1.10674325431207 2.21781720456669 1.45619797721637 1.66517852041129 1.36314686191619 0.795454545454545 0.943181818181818 0.647727272727273 0.79375 0.95 0.6375 1.13220000000001 1.74900000000002 0.882499999999936 1.53364999999997 1.61540000000014 2.23209999999995 0.898249999999962 -0.116100000000188 0.867499999999836 0.983600000000024 0.898199999999974 0.832100000000025 1.04849999999999 0.792100000000005 1.52880000000005 0.79869999999994 0.898500000000013 0.898599999999988 0.863600000000076 1.04849999999999 0.798900000000003 1.52880000000005 0.798449999999946 1.63149999999996 0.807199999999966 0.981999999999971 1.29849999999999 0.939899999999966 1.08140000000003 -75.8673 -0.938962851236808 0.69844999999998 -0.0662504698640484 -1.39171302763143 1.98075239664728 2.43265535878722 0.830496191735805 0.779416717744062 0.497200570681554 2.43265535878722 0.70910391088962 1.07385475480588 0 13.7373 KBTDTFW
81 1.43646870790025 0.817073170731707 0.792682926829268 0.841463414634146 0.841463414634146 0.660493827160494 0.709876543209877 1.55351463704686 1.41430179375915 1.36878980535848 1.3180785917394 1.9920139586418 2.56064038412475 1.69193594959407 2.44427734486162 0.846590909090909 0.852272727272727 0.840909090909091 0.84375 0.85 0.8375 0.847899999999981 1.31479999999999 0.757049999999992 1.17320000000001 0.915900000000022 1.36460000000011 0.732700000000023 0.0331000000000472 0.698500000000024 0.665399999999977 0.715199999999868 0.665649999999999 0.689350000000104 0.648700000000019 0.831049999999976 0.781400000000019 0.732700000000023 0.715249999999969 0.665649999999999 0.696950000000129 0.649299999999982 0.830899999999929 0.781400000000076 0.756100000000004 0.548400000000015 0.714949999999931 0.881399999999985 0.615749999999935 0.665300000000002 -43.7644 0.284385738846008 0.191400000000101 0.175782958358326 -0.601315209301132 2.38485742576643 1.76921691546164 1.55687736395148 2.56064038412475 2.0904193887046 1.76921691546164 1.22693995881216 2.77297993563491 9.830603706 12.7101 KBDRWKT
82 1.37808536856081 0.792682926829268 0.74390243902439 0.817073170731707 0.841463414634146 0.660493827160494 0.734567901234568 1.62717789564682 1.3180785917394 1.28211085526193 1.22957696207077 1.95165652654803 1.88067149278531 1.68178900638189 1.74656124977469 0.943181818181818 0.965909090909091 0.920454545454545 0.94375 0.9625 0.925 0.853399999999965 1.43150000000014 0.755799999999908 1.34879999999998 0.933549999999968 1.51025000000004 0.977799999999945 -0.0242499999998813 0.93990000000008 0.964149999999961 1.03975000000003 0.928199999999947 1.05874999999999 0.880099999999857 1.09734999999995 0.922599999999875 0.976799999999912 1.03975000000003 0.926399999999944 1.07164999999998 0.879299999999944 1.14499999999998 0.928199999999833 1.06434999999999 1.01229999999987 1.01059999999995 1.08759999999995 1.14429999999993 1.57730000000004 -95.2004 0.403875906841447 0.161450000000059 0.0446887444773423 1.12362627229338 1.55687736395148 2.56064038412475 0.202182809893596 2.56064038412475 0.955562154650348 2.56064038412475 0.202182809893596 2.38485742576643 0.833334746 15.5759 KBKZFZK
83 1.26923122433201 0.670731707317073 0.524390243902439 0.573170731707317 0.792682926829268 0.796296296296296 0.833333333333333 1.78318728003264 1.01291708567588 1.02859697714025 1.27039917496611 1.07999299318775 1.72211992917209 0.376353561386045 2.03515334440803 0.954545454545455 0.965909090909091 0.943181818181818 0.975 0.9875 0.9625 1.19499999999994 2.20550000000003 0.989000000000033 1.74000000000001 1.43900000000008 2.97199999999998 1.21249999999998 0.100500000000125 1.13900000000001 1.03849999999989 1.25049999999999 1.02999999999997 1.5379999999999 0.964999999999918 1.69599999999997 0.988000000000028 1.17600000000004 1.25049999999999 1.02999999999997 1.37100000000009 0.938000000000102 1.65600000000006 0.972000000000094 1.69799999999998 1.10500000000002 1.62199999999996 1.00400000000013 1.11350000000004 1.63800000000003 -73.347 0.371052268590017 1.23199999999997 0.462694236940398 1.21217402180392 1.08665636853133 1.46197726467437 0.589455797849778 0.648322503863078 0.223349441049209 0.779416717744062 0.955562154650348 0.779416717744062 36.96568106 28.064 KBTDWDT
84 1.04315547942313 0.646341463414634 0.621951219512195 0.74390243902439 0.695121951219512 0.746913580246914 0.685185185185185 0.992669857501142 1.32023223316152 0.792857640220179 1.04027049816261 1.49182207880974 2.36342689989853 1.21358521276306 1.98604963167278 0.852272727272727 0.863636363636364 0.840909090909091 0.85625 0.875 0.8375 0.898899999999969 1.73249999999996 0.840349999999944 1.62315000000004 1.0154 1.96360000000004 0.797500000000042 -0.0753000000000839 0.722599999999943 0.797900000000027 0.764599999999973 0.69804999999991 0.831000000000131 0.715050000000019 0.81495000000001 0.814599999999928 0.797950000000014 0.740149999999971 0.697999999999979 0.831000000000131 0.731449999999938 0.815299999999979 0.84824999999995 0.906450000000007 0.698649999999986 0.897699999999986 0.806600000000003 0.672450000000026 0.740250000000003 -73.3602 0.0596340377308917 0.340450000000004 0.482080787772054 -0.425532250942805 0.830496191735805 1.75906017384508 0.0838902097380615 1.9348431322034 0.589455797849778 1.60490572706408 -0.162568034022666 1.60490572706408 1.760784647 9.449 KBTBHKK
85 1.58471598541585 0.670731707317073 0.670731707317073 0.865853658536585 0.865853658536585 0.808641975308642 0.783950617283951 1.89260816869982 1.97990569999321 1.22753981454689 1.31483734584028 2.76013741915837 2.77613566221394 1.98894411383754 2.03515334440803 0.931818181818182 0.977272727272727 0.886363636363636 0.94375 0.975 0.9125 0.898699999999963 1.68250000000012 0.774099999999947 1.54074999999989 1.14859999999999 1.96430000000009 0.948850000000107 -0.092049999999972 0.864950000000022 0.956999999999994 0.898400000000038 0.798399999999901 1.0813 0.848599999999976 1.26479999999992 0.898599999999988 0.981600000000071 0.898400000000038 0.798399999999901 1.14850000000001 0.865099999999984 1.3152 0.915299999999888 1.73239999999998 0.865200000000073 1.96500000000003 0.965400000000045 1.68200000000002 1.71510000000001 -150.7517 0.593078595502431 0.423550000000205 0.175782958358326 0.39644376707635 1.38109440559315 1.74744993974803 1.74744993974803 1.07385475480588 0.830496191735805 0.919700308024885 0.523256540948535 0.919700308024885 0.384249184 12.3629 KTPPDKF
86 1.31620203562004 0.695121951219512 0.695121951219512 0.939024390243902 0.817073170731707 0.660493827160494 0.722222222222222 1.49372314144935 1.96044651953906 1.099877440513 0.924232890803053 2.50646874470666 2.6722024709911 2.13242645734815 1.45619797721637 0.903409090909091 0.965909090909091 0.840909090909091 0.90625 0.9625 0.85 1.10000000000002 1.88200000000006 0.932999999999993 1.66499999999996 1.42300000000006 2.17300000000006 0.780999999999949 -0.0834999999999013 0.698000000000093 0.781499999999994 0.746999999999957 0.672500000000127 0.830999999999904 0.672999999999973 0.96649999999994 0.774000000000001 0.766000000000048 0.746999999999957 0.656500000000108 0.838999999999942 0.688999999999993 0.950500000000034 0.746999999999844 0.881000000000085 0.477499999999907 0.824499999999944 0.738999999999919 0.646999999999935 1.03899999999999 -65.721 0.847006585558837 0.508000000000095 1.04883019862308 0.239296226079684 1.60490572706408 1.17976111761186 3.05845261070857 1.74744993974803 1.33352792290227 0.637484160962377 1.59321881802305 1.46197726467437 0 14.553 KTHPZKF
87 1.69730288050882 0.817073170731707 0.646341463414634 0.914634146341463 0.890243902439024 0.734567901234568 0.820987654320988 2.14696178335748 1.9965438295383 1.29459729228173 1.53095469362707 2.8581880629072 3.33766636016402 1.92032213437058 2.46264259131194 0.909090909090909 0.954545454545455 0.863636363636364 0.90625 0.95 0.8625 0.979499999999916 1.43949999999995 0.863500000000016 1.27770000000001 1.11680000000001 1.65870000000007 0.922950000000014 -0.0567000000002054 0.790699999999902 0.847400000000107 0.862400000000093 0.738799999999998 0.935749999999985 0.696599999999989 1.28835000000009 0.954099999999926 0.91700000000003 0.867150000000095 0.752999999999929 0.935749999999985 0.701099999999997 1.29205000000002 0.949599999999919 2.13620000000003 0.777199999999993 1.66424999999992 0.894199999999955 0.968399999999974 1.0582500000001 -88.9093 0.990718510884174 0.381000000000057 0.687466041442323 0.827749631723146 1.75906017384508 2.94817396274898 2.43265535878722 2.14718268371356 1.08706967914154 1.60490572706408 1.46462213678326 2.43265535878722 1.57407478 8.6963 KTRPTHW
88 1.16908514768073 0.695121951219512 0.573170731707317 0.792682926829268 0.768292682926829 0.734567901234568 0.722222222222222 1.32269158103529 1.44245306395844 0.773908234944521 1.13710899269073 2.26770856821913 2.29036025286939 1.91185818198743 2.11006554567566 0.903409090909091 0.909090909090909 0.897727272727273 0.89375 0.9 0.8875 1.06599999999997 1.86399999999981 0.981499999999983 1.77300000000002 1.16499999999996 1.99900000000002 0.813999999999851 -0.000999999999976353 0.730999999999995 0.731999999999971 0.730999999999995 0.82200000000006 0.782000000000039 0.71399999999997 0.930999999999983 0.814999999999827 0.797000000000025 0.730000000000018 0.82200000000006 0.780999999999949 0.697999999999922 0.930999999999983 0.814000000000021 0.713999999999942 1.13149999999999 0.879999999999995 1.048 0.981999999999971 0.915500000000009 -64.686 0.391928961940481 0.225999999999999 -0.388122509868486 1.15034938037601 0.779416717744062 2.56064038412475 1.33352792290227 3.05845261070857 0.0411757531764813 2.23070297898543 1.20846195998773 2.38485742576643 0.444444444 42.488 KBBTWTP
89 1.75104757566357 0.792682926829268 0.865853658536585 0.865853658536585 0.890243902439024 0.746913580246914 0.746913580246914 1.89263498923836 1.771811608465 1.771811608465 1.48057444185803 2.79159852032998 2.69002238011656 2.68483918545722 2.37235850169604 0.914772727272727 0.954545454545455 0.875 0.91875 0.9625 0.875 0.833000000000084 1.33100000000013 0.746999999999844 1.18199999999979 1.08950000000004 1.54750000000013 1.06500000000005 0.0999999999999091 1.06299999999987 0.962999999999965 1.12149999999991 0.980000000000018 0.947000000000116 1.0145 1.43850000000009 0.863999999999919 1.05550000000005 1.10549999999989 0.947000000000116 0.898000000000138 1.0145 1.45500000000004 0.839000000000055 2.48050000000012 1.5139999999999 3.06500000000005 1.08900000000006 1.05550000000005 1.28099999999995 -575.501 0.221252622962977 0.365500000000338 -1.01185384728934 0.813654760811291 2.0546895905353 1.9348431322034 1.22693995881216 2.26296854370979 1.55687736395148 2.14718268371356 1.22693995881216 1.24963771316421 0 9.636 KTPRKPK
90 1.28523685561504 0.548780487804878 0.573170731707317 0.475609756097561 0.719512195121951 0.919753086419753 0.796296296296296 1.40985765511359 1.34223722481285 1.01291708567588 1.5259934797402 2.17461182455551 1.52890198289918 1.72211992917209 1.72912949866953 0.943181818181818 0.931818181818182 0.954545454545455 0.95 0.925 0.975 1.11675000000008 2.06390000000005 0.897749999999974 1.83049999999997 1.30044999999996 2.38039999999995 1.14689999999999 -0.133949999999999 1.17994999999999 1.31389999999999 1.19625000000001 1.113 1.31610000000008 1.17214999999999 1.27929999999998 0.8287499999999 1.14519999999999 1.2133 1.09609999999998 1.31910000000016 1.28899999999999 1.21884999999997 0.813449999999989 1.06240000000003 1.14709999999991 1.39490000000001 0.908449999999903 1.24135000000001 1.34620000000004 -30.733 -0.480147901404357 0.54989999999998 0.50677758857198 -0.44152015304428 0.955562154650348 2.38485742576643 0.282216147062508 0.469807684809936 0.469807684809936 2.0904193887046 0.40186426010235 0.70910391088962 9.166666667 9.2694 KTKBKTP
91 0.571915691924795 0.280487804878049 0.548780487804878 0.207317073170732 0.621951219512195 0.969135802469136 0.598765432098765 0.560762289150728 1.052475940933 0.372733707657275 1.28684864833147 1.47590962521106 1.08473075891369 1.17208148467218 1.00862896096358 0.659090909090909 0.875 0.443181818181818 0.64375 0.8625 0.425 0.963399999999979 1.7337 0.732399999999984 1.39830000000001 1.81460000000004 2.86454999999995 0.897500000000036 -0.0329999999999018 0.965100000000007 0.998099999999909 1.06369999999993 0.832300000000004 1.16459999999984 0.764200000000073 1.3306 0.630150000000015 0.880349999999964 1.06369999999993 0.745799999999974 1.33029999999997 0.7650000000001 1.26409999999993 0.597849999999994 1.43119999999999 0.630200000000002 1.31404999999995 0.697799999999916 1.23059999999998 1.33059999999989 -70.4078 -1.61808879109546 1.46624999999995 -1.98249656445362 -0.848385108964127 -0.162568034022666 0.779416717744062 -0.897544970549353 -0.214984423619046 -0.779416717744062 1.07385475480588 -0.509422460680867 -0.0838902097380615 0 20.6594 KBTBZWK
92 1.0191191845456 0.719512195121951 0.768292682926829 0.768292682926829 0.719512195121951 0.561728395061728 0.709876543209877 1.13441709796001 0.888588561088075 1.28625987461306 0.736745784435019 1.52812459797678 0.694801852365364 1.74656124977469 0.560703031875083 0.960227272727273 0.965909090909091 0.954545454545455 0.9625 0.9625 0.9625 1.17654999999996 1.85640000000002 0.973900000000071 1.67370000000005 1.42549999999994 2.07449999999994 0.877149999999972 -0.00299999999992906 0.79120000000006 0.794199999999989 0.794099999999844 0.744849999999985 0.810400000000072 0.77770000000001 0.992050000000006 0.927400000000034 0.878800000000012 0.826800000000048 0.747600000000034 0.810400000000072 0.761799999999994 1.0471 0.927699999999959 0.811300000000074 0.908699999999953 0.976699999999937 0.960599999999999 0.794800000000009 1.0761 -7.8607 0.397671313524987 0.40079999999989 -0.263056546953943 1.22735326942237 1.08665636853133 1.60490572706408 1.08665636853133 1.55687736395148 0.955562154650348 2.14718268371356 0.830496191735805 1.55687736395148 0.426169237 2.2596 KTPBRRP
93 0.93623366544508 0.524390243902439 0.695121951219512 0.768292682926829 0.74390243902439 0.672839506172839 0.672839506172839 1.10319102371738 1.18100330166846 0.958189161146168 0.5089429295215 2.20835992261902 2.31208687084577 2.10364046068627 1.72211992917209 0.9375 0.965909090909091 0.909090909090909 0.94375 0.975 0.9125 0.947499999999991 1.44810000000001 0.865300000000019 1.33270000000005 0.998300000000086 1.61490000000003 0.85665000000003 -0.0168000000000461 0.798299999999983 0.815100000000029 0.84920000000011 0.798149999999993 0.814800000000048 0.831699999999955 0.998350000000073 0.815100000000029 0.865650000000045 0.85665000000003 0.798100000000034 0.814800000000048 0.831900000000019 0.998350000000073 0.848650000000077 0.890649999999994 0.798499999999876 0.99819999999994 0.897400000000061 0.765199999999993 1.00545 -29.3797 0.421705641766005 0.282199999999989 -0.116744705706679 1.1215760128827 0.637484160962377 1.60490572706408 1.60490572706408 1.75906017384508 0.637484160962377 1.33352792290227 1.08706967914154 0.967421566101701 0.093315972 16.4125 KTHBWFF
94 0.353536423583518 0.841463414634146 0.865853658536585 0.914634146341463 0.914634146341463 0.240740740740741 0.141975308641975 0.298369711762482 0.665934690682284 0.0355161127895924 0.296568756790802 0.674489750196082 0.589455797849778 0.967421566101701 -0.0850339523463035 0.0511363636363636 0.0909090909090909 0.0113636363636364 0.025 0.0375 0.0125 2.23265000000004 3.89875000000001 2.09070000000003 4.00720000000001 2.37460000000004 3.7903 0.565600000000018 0.000550000000089312 0.524450000000002 0.523899999999912 0.540300000000002 0.531999999999925 0.548900000000003 0.519900000000007 0.706699999999955 0.865599999999972 0.548900000000003 0.524499999999989 0.524400000000014 0.523899999999912 0.519900000000007 0.706699999999955 0.874099999999999 0.790500000000065 0.941100000000006 0.715299999999957 0.811399999999992 0.507200000000012 0.548599999999851 -30.4129 -0.0356391108167168 -0.21690000000001 0.0551418109821363 -0.21233955151016 1.46523379268552 0.897544970549353 1.24963771316421 2.57020819449706 1.17976111761186 0.685205419039193 1.46197726467437 1.38109440559315 15.52744709 6.79 KTHZHBR
95 0.95382591268837 0.548780487804878 0.719512195121951 0.646341463414634 0.841463414634146 0.734567901234568 0.611111111111111 1.28270669268182 1.00214912026303 0.863609153594964 0.749268193916309 2.70855617575684 1.9348431322034 2.15392184989813 1.12473225071187 0.852272727272727 0.977272727272727 0.727272727272727 0.85625 0.975 0.7375 1.0619999999999 1.84800000000001 0.882000000000005 1.60849999999994 1.39800000000014 2.76499999999999 0.93100000000004 -0.0169999999999391 0.915000000000077 0.932000000000016 1.06499999999997 0.764999999999873 1.11550000000005 0.839999999999975 1.16399999999999 0.840000000000003 0.923999999999978 1.06499999999997 0.764499999999941 1.08200000000011 0.839999999999975 1.14799999999991 0.831999999999994 1.08950000000004 0.739500000000021 0.948000000000093 0.764999999999986 0.765999999999849 1.01499999999999 -64.373 -0.0269237220676253 1.15650000000005 -0.140283590280823 -1.09287517050683 1.46197726467437 2.38485742576643 0 1.38109440559315 0.648322503863078 2.38485742576643 -0.241040393886027 1.08665636853133 34.55555556 26.097 KBKWDTR
96 1.43679374815598 0.792682926829268 0.695121951219512 0.841463414634146 0.890243902439024 0.722222222222222 0.697530864197531 1.74513841452706 1.58994634346909 1.027733795879 1.40522151178071 2.76013741915837 1.89939287844489 2.20835992261902 1.81848009294027 0.909090909090909 0.931818181818182 0.886363636363636 0.91875 0.9375 0.9 1.22519999999986 2.14070000000004 1.04969999999992 1.80739999999997 1.70050000000001 2.54469999999998 1.0213 -0.0604500000000598 0.90059999999994 0.96105 1.12509999999997 0.782400000000052 1.23234999999988 0.736449999999934 1.46864999999997 0.974699999999984 1.03439999999995 1.07379999999998 0.787000000000035 1.29695000000004 0.744199999999921 1.49979999999999 0.989250000000084 1.19119999999998 1.12715000000003 1.60254999999995 1.14800000000008 0.820650000000001 1.48710000000005 -89.8895 0.383549394513616 0.737300000000005 0.873887339734859 -0.0955948458034805 2.0546895905353 1.55687736395148 1.60490572706408 3.05845261070857 1.08665636853133 1.08665636853133 1.33352792290227 3.05845261070857 0.328022493 12.8101 KBTWPBZ
97 0.0789238502587283 0.597560975609756 0.378048780487805 0.402439024390244 0.426829268292683 0.611111111111111 0.549382716049383 -0.0603505043738053 0.0351771563235309 -0.186507492661318 0.529255137801485 -0.453762190169879 1.91185818198743 -0.544340914935611 1.74572479226929 0.579545454545455 0.772727272727273 0.386363636363636 0.5625 0.75 0.375 1.35699999999997 2.29899999999998 1.18299999999996 1.96700000000001 1.65649999999997 3.41600000000005 0.899000000000058 -0.0829999999998563 0.832000000000107 0.914999999999964 0.881500000000017 0.848500000000058 0.913999999999987 0.932500000000118 0.931500000000028 0.882000000000062 0.881999999999948 0.865000000000009 0.831999999999994 0.913999999999987 0.914999999999964 0.89850000000007 0.868999999999915 0.798999999999978 0.984000000000037 0.768000000000029 0.814999999999941 1.08100000000013 0.764999999999986 -59.379 -0.345508016092558 1.44900000000004 -0.622266533596097 -0.375808289835369 -0.241040393886027 0.162568034022666 -0.523256540948535 0.348415403963751 -0.241040393886027 -0.0838902097380615 0.0838902097380615 0.70910391088962 0 15.001 KBTZFFB
98 1.4922076762951 0.597560975609756 0.719512195121951 0.695121951219512 0.890243902439024 0.858024691358025 0.759259259259259 1.93174805013979 1.58190841041153 1.28531479536097 1.31852575848729 1.43256552743852 1.38470570549072 0.799062874715118 1.29452488244923 0.897727272727273 0.943181818181818 0.852272727272727 0.89375 0.9375 0.85 1.0172 1.50099999999998 0.933600000000069 1.41750000000002 1.15059999999994 1.62595000000005 1.13369999999986 -0.0334499999999025 0.950250000000096 0.983699999999999 1.05005000000003 0.808450000000022 1.01690000000008 0.766750000000002 1.63404999999989 1.13369999999998 1.13369999999998 1.04185000000001 0.850200000000086 1.05009999999993 0.800200000000018 1.46730000000002 1.13370000000009 1.34205000000009 1.51729999999992 3.51909999999998 1.45065 2.06799999999998 1.45049999999992 -184.0769 0.0470884215214984 0.208450000000028 0.836714993711305 0.726381172215674 1.55687736395148 2.43265535878722 0.70910391088962 1.9348431322034 0.955562154650348 1.75906017384508 0.348415403963751 1.75906017384508 0 19.4433 KZHPWBK
99 0.683630583282094 0.524390243902439 0.646341463414634 0.621951219512195 0.817073170731707 0.783950617283951 0.438271604938272 0.748914565697005 1.09621471354417 0.220108992332955 0.846780699200466 1.82186896479769 1.80364721227098 1.3867173191431 1.59321881802305 0.818181818181818 0.931818181818182 0.704545454545455 0.81875 0.9375 0.7 1.13169999999997 1.84800000000001 0.948700000000031 1.6318 1.35684999999998 2.31490000000002 0.798900000000032 -0.0159000000000447 0.765499999999975 0.781400000000019 0.765900000000045 0.772700000000043 0.849399999999946 0.682000000000016 0.998649999999998 0.781399999999991 0.798500000000047 0.765599999999949 0.764200000000073 0.847899999999981 0.682299999999941 0.965299999999957 0.781599999999969 0.815700000000106 0.781799999999976 1.11455000000001 0.781100000000151 0.813800000000128 0.981700000000046 -54.0953 -0.569847038982068 0.683100000000024 -0.635778372903866 -0.360688506925869 2.57020819449706 0.955562154650348 0.919700308024885 0.589455797849778 0.955562154650348 0.955562154650348 -0.214984423619046 1.22693995881216 0.281684028 8.1263 KBTZPBT
